relative_file_path,is_test,class,binary_class,source,hue_mean,hue_std,saturation_mean,saturation_std,value_mean,value_std
/Training-validation/Earwax plug/e62.jpg,False,Earwax plug,1,Chile,102.98201127819549,58.85323199072637,71.69686090225564,33.71641695229421,129.7025313283208,68.02761553071946
/Training-validation/Earwax plug/e63.jpg,False,Earwax plug,1,Chile,97.35208020050125,54.90249775815116,66.26898496240601,35.01921800306426,130.3346177944862,67.37100366583267
/Training-validation/Earwax plug/e64.jpg,False,Earwax plug,1,Chile,84.83422932330826,55.119919574208474,64.48395989974938,37.949248437892656,111.49192355889724,60.167858845310796
/Training-validation/Earwax plug/e65.jpg,False,Earwax plug,1,Chile,79.94635338345864,55.080354987047606,64.0284335839599,38.894437735611994,112.83020050125313,58.859513428267746
/Training-validation/Earwax plug/e66.jpg,False,Earwax plug,1,Chile,80.54338972431077,47.0235838770302,58.53984962406015,38.97493045519661,144.87305764411028,62.71704879015397
/Training-validation/Earwax plug/e67.jpg,False,Earwax plug,1,Chile,80.936171679198,46.94450015836143,58.1737343358396,38.950763108139036,139.94463032581453,64.99178228842665
/Training-validation/Earwax plug/e68.jpg,False,Earwax plug,1,Chile,81.09036967418547,47.53754034279951,57.38021929824561,38.470405752329945,143.1665664160401,65.42492358846411
/Training-validation/Earwax plug/e69.jpg,False,Earwax plug,1,Chile,76.57892230576441,45.8205808115332,57.654010025062654,42.537567388229554,129.3111842105263,63.08592511483952
/Training-validation/Earwax plug/e7.jpg,False,Earwax plug,1,Chile,80.98204260651629,73.27827743060135,74.73331453634086,52.38689559413969,153.96370927318296,64.64536434737376
/Training-validation/Earwax plug/e70.jpg,False,Earwax plug,1,Chile,78.96745614035088,46.902650272147035,56.130745614035085,41.96306114694811,130.37043859649123,66.75021927110025
/Training-validation/Earwax plug/e71.jpg,False,Earwax plug,1,Chile,105.48587719298246,61.91702114373106,58.97149122807018,37.95311299811146,113.47131578947368,58.962622430508745
/Training-validation/Earwax plug/e72.jpg,False,Earwax plug,1,Chile,106.31583333333333,61.26283839615314,59.796635338345865,34.85107057549308,116.77610275689223,58.544788525608645
/Training-validation/Earwax plug/e73.jpg,False,Earwax plug,1,Chile,85.52483082706767,67.01940436451886,68.56907894736842,40.125332188492536,108.29709899749373,55.505657067739754
/Training-validation/Earwax plug/e74.jpg,False,Earwax plug,1,Chile,82.52546992481203,65.95276602440869,63.3352694235589,36.570654576010625,126.5710902255639,58.740812506716765
/Training-validation/Earwax plug/e75.jpg,False,Earwax plug,1,Chile,80.64386591478697,65.72275447271493,63.1949373433584,36.699031038045305,127.20173558897243,57.902967171496655
/Training-validation/Earwax plug/e76.jpg,False,Earwax plug,1,Chile,107.74625939849624,68.19635172712765,59.690463659147866,31.988826985610867,108.31315162907268,57.652723189759676
/Training-validation/Earwax plug/e77.jpg,False,Earwax plug,1,Chile,110.03241854636592,63.332998297480195,57.745219298245615,31.95088893264151,110.53413533834586,59.601569971346834
/Training-validation/Earwax plug/e78.jpg,False,Earwax plug,1,Chile,111.33524436090225,61.51605429300457,62.712462406015035,33.474231814421515,106.11976817042607,57.281808186099205
/Training-validation/Earwax plug/e79.jpg,False,Earwax plug,1,Chile,111.02043859649123,60.36651263679172,67.08803258145363,33.88518310004019,101.23729949874686,55.22717799188996
/Training-validation/Earwax plug/e8.jpg,False,Earwax plug,1,Chile,89.64122807017544,71.24964585583615,70.52279448621555,44.8501465529928,152.65344611528823,65.15335784324245
/Training-validation/Earwax plug/e80.jpg,False,Earwax plug,1,Chile,110.65407894736842,63.56267470432393,55.95546365914787,34.1120099015268,121.87631578947368,59.56663085771997
/Training-validation/Earwax plug/e81.jpg,False,Earwax plug,1,Chile,81.65656015037594,72.91997570858322,73.73877819548872,47.61643836973186,139.01525689223058,62.352853442245504
/Training-validation/Earwax plug/e82.jpg,False,Earwax plug,1,Chile,81.99074561403509,72.92477066306827,72.61549498746867,47.72977409430442,141.79040100250626,62.41720332783076
/Training-validation/Earwax plug/e83.jpg,False,Earwax plug,1,Chile,80.82962406015038,72.92168899871345,69.82635338345865,49.76429654140693,146.04052631578946,64.61497406877491
/Training-validation/Earwax plug/e84.jpg,False,Earwax plug,1,Chile,85.77580200501254,72.1549995379162,75.73620927318295,50.30594836367002,127.44929197994988,63.03354437850733
/Training-validation/Earwax plug/e85.jpg,False,Earwax plug,1,Chile,85.82067669172932,72.6857149406561,76.58124060150377,50.483688811881535,126.24184837092731,62.478537562766476
/Training-validation/Earwax plug/e86.jpg,False,Earwax plug,1,Chile,84.03395363408521,72.36827403288753,77.22090852130326,50.1717382944359,127.3793984962406,61.489853914896294
/Training-validation/Earwax plug/e87.jpg,False,Earwax plug,1,Chile,85.05418546365915,72.4196900887948,77.68786967418546,49.841196241965676,126.3015037593985,61.36587599869392
/Training-validation/Earwax plug/e88.jpg,False,Earwax plug,1,Chile,85.02817669172933,72.4401131230623,77.89421052631579,49.404535920191705,125.43312030075188,61.10926038703701
/Training-validation/Earwax plug/e89.jpg,False,Earwax plug,1,Chile,90.06386591478697,71.24891803314843,75.56048872180452,47.00800697286208,128.09689223057643,60.94030819805641
/Training-validation/Earwax plug/e9.jpg,False,Earwax plug,1,Chile,82.77963659147869,72.06331818921026,72.24474937343358,48.935815437992815,150.5262656641604,64.1640290068007
/Training-validation/Earwax plug/e90.jpg,False,Earwax plug,1,Chile,86.15514411027569,72.31578833377344,77.05224937343358,49.36459514380979,125.31390350877193,61.76887131342168
/Training-validation/Earwax plug/e91.jpg,False,Earwax plug,1,Chile,79.78815789473684,55.474134143875226,75.57814536340852,56.81587072715805,112.31631578947369,64.6976237063127
/Training-validation/Earwax plug/e92.jpg,False,Earwax plug,1,Chile,80.04772556390978,55.56956992788227,73.29838972431078,56.301313703370255,114.17275689223058,64.44267161190437
/Training-validation/Earwax plug/e93.jpg,False,Earwax plug,1,Chile,83.81229323308271,59.78651790799609,75.45967418546365,55.46648373060712,119.4887969924812,65.25507278070748
/Training-validation/Earwax plug/e94.jpg,False,Earwax plug,1,Chile,81.878828320802,60.36438640245557,79.3260588972431,57.86869650527467,117.75755012531329,64.88213940521392
/Training-validation/Earwax plug/e95.jpg,False,Earwax plug,1,Chile,65.5670739348371,49.73165723825928,41.46762531328321,46.29116664952826,121.23167293233082,57.666516049319824
/Training-validation/Earwax plug/e96.jpg,False,Earwax plug,1,Chile,69.8378634085213,61.66228772934418,74.37669799498747,70.79487619781308,112.17859649122806,64.1670914261377
/Training-validation/Earwax plug/e97.jpg,False,Earwax plug,1,Chile,72.93442355889724,62.790829594647064,74.39251253132832,68.93693387770533,110.85852756892231,64.47248119481604
/Training-validation/Earwax plug/e98.jpg,False,Earwax plug,1,Chile,86.61111528822055,64.23068522185805,68.4057268170426,64.39341952778841,115.24441729323308,64.30867684909639
/Training-validation/Earwax plug/e99.jpg,False,Earwax plug,1,Chile,86.21372180451128,64.89500165870642,69.47477443609023,65.07117090901642,113.09016917293233,64.03342541221348
/Training-validation/Myringosclerosis/mi1.jpg,False,Myringosclerosis,1,Chile,86.72657268170425,79.49011267567076,70.96115914786968,25.322211839427407,140.08520050125313,60.47768936806904
/Training-validation/Myringosclerosis/mi10.jpg,False,Myringosclerosis,1,Chile,40.67547619047619,48.70046417245776,44.744279448621555,30.836766483371413,112.64474310776943,54.50808430816972
/Training-validation/Myringosclerosis/mi100.jpg,False,Myringosclerosis,1,Chile,93.49070175438597,81.12023619640276,59.49998746867168,27.392698613740148,121.19064536340852,66.07765862136574
/Training-validation/Myringosclerosis/mi101.jpg,False,Myringosclerosis,1,Chile,101.56682957393484,80.94766035386965,66.73054511278195,29.738607588147083,141.77162280701754,65.76154143058386
/Training-validation/Myringosclerosis/mi102.jpg,False,Myringosclerosis,1,Chile,45.51963032581454,61.835247717336294,47.56684837092732,31.83190034644856,121.14947994987469,54.613815467838464
/Training-validation/Myringosclerosis/mi103.jpg,False,Myringosclerosis,1,Chile,93.35611528822055,76.90518434992846,69.75739974937343,33.996814844253954,119.27475563909775,54.800166856810506
/Training-validation/Myringosclerosis/mi104.jpg,False,Myringosclerosis,1,Chile,99.79358395989975,81.06397338454097,65.73540726817042,29.74766534441241,145.11666040100252,64.84011804349755
/Training-validation/Myringosclerosis/mi105.jpg,False,Myringosclerosis,1,Chile,95.78086466165414,82.53162498436967,70.36079573934838,26.46085789652202,127.27059523809524,59.818561129976445
/Training-validation/Myringosclerosis/mi106.jpg,False,Myringosclerosis,1,Chile,71.9160588972431,79.93609071786459,67.08145363408521,30.55873746542767,130.09305137844612,63.61217555653127
/Training-validation/Myringosclerosis/mi107.jpg,False,Myringosclerosis,1,Chile,67.60269423558897,76.00002394313857,78.90825187969925,37.083634692161304,123.00036967418546,55.59837546637431
/Training-validation/Myringosclerosis/mi108.jpg,False,Myringosclerosis,1,Chile,64.8084335839599,78.03984695869038,70.46867794486215,31.52360986353897,129.38741854636592,63.64401234894323
/Training-validation/Myringosclerosis/mi109.jpg,False,Myringosclerosis,1,Chile,78.02681704260651,76.26661432958299,69.55969298245614,37.035207737859956,119.27456766917294,54.540306952930294
/Training-validation/Myringosclerosis/mi11.jpg,False,Myringosclerosis,1,Chile,91.36751879699248,80.36485397544912,75.12479949874687,32.22933196048201,121.34399122807018,60.93540622198656
/Training-validation/Myringosclerosis/mi110.jpg,False,Myringosclerosis,1,Chile,69.518164160401,79.19576855983263,64.68428571428572,28.821989067604342,130.1841290726817,63.18839932706932
/Training-validation/Myringosclerosis/mi111.jpg,False,Myringosclerosis,1,Chile,96.9615664160401,81.33741475575894,63.77665413533835,26.115587800173063,128.82411027568924,62.835902589869576
/Training-validation/Myringosclerosis/mi112.jpg,False,Myringosclerosis,1,Chile,91.93854636591479,81.89625005043294,63.37149749373434,27.342058926752458,124.16174185463659,62.51389573826338
/Training-validation/Myringosclerosis/mi113.jpg,False,Myringosclerosis,1,Chile,94.14619674185464,81.76205765130197,63.2014724310777,27.215762867472833,122.98250626566416,63.16888714384491
/Training-validation/Myringosclerosis/mi114.jpg,False,Myringosclerosis,1,Chile,127.58441729323309,65.4914804693823,80.16818922305764,28.845312565419988,125.31131578947368,57.30828593112811
/Training-validation/Myringosclerosis/mi115.jpg,False,Myringosclerosis,1,Chile,129.3875939849624,64.34972339667542,80.54634711779448,28.82855218124868,123.48611528822055,57.38992696448755
/Training-validation/Myringosclerosis/mi116.jpg,False,Myringosclerosis,1,Chile,131.2472493734336,62.921365289165486,80.3734962406015,28.71378375887161,122.45444235588973,56.89794532886426
/Training-validation/Myringosclerosis/mi117.jpg,False,Myringosclerosis,1,Chile,133.12582080200502,61.35862054953912,79.35708020050126,28.633990308697467,121.80960526315789,56.43216620577543
/Training-validation/Myringosclerosis/mi118.jpg,False,Myringosclerosis,1,Chile,62.29832706766917,64.65147736922455,43.29720551378446,29.946760440196634,110.23630952380952,57.943481049681694
/Training-validation/Myringosclerosis/mi119.jpg,False,Myringosclerosis,1,Chile,132.05929824561403,63.296189450916295,71.60738721804512,26.273642115063016,122.36011904761905,55.995138929152596
/Training-validation/Myringosclerosis/mi12.jpg,False,Myringosclerosis,1,Chile,80.70156015037594,80.62886795957837,81.66658521303258,35.14563658080555,123.13989974937343,60.71698079105159
/Training-validation/Myringosclerosis/mi120.jpg,False,Myringosclerosis,1,Chile,130.20863408521302,66.01535207748063,74.10407268170427,26.880785657205074,122.75189223057644,55.62426837279243
/Training-validation/Myringosclerosis/mi121.jpg,False,Myringosclerosis,1,Chile,97.82045112781955,75.61438938788868,69.38802005012532,32.396472344849144,118.21972431077694,53.71844966125892
/Training-validation/Myringosclerosis/mi122.jpg,False,Myringosclerosis,1,Chile,132.8246052631579,62.778747180782,70.29812656641604,24.97068128442919,121.22317669172932,56.13030744587793
/Training-validation/Myringosclerosis/mi123.jpg,False,Myringosclerosis,1,Chile,129.80352130325815,66.42829480732547,72.95993734335839,26.588839811137678,122.53399122807018,55.478990785082345
/Training-validation/Myringosclerosis/mi124.jpg,False,Myringosclerosis,1,Chile,129.73361528822056,66.37724710071245,72.90301378446115,26.833241615182416,123.94810776942356,54.89717308715282
/Training-validation/Myringosclerosis/mi125.jpg,False,Myringosclerosis,1,Chile,122.95774436090225,70.67009728697981,76.89809523809524,27.933538494307964,120.55553258145363,58.18763400172637
/Training-validation/Myringosclerosis/mi126.jpg,False,Myringosclerosis,1,Chile,104.59036967418547,79.51197938614938,68.10038847117795,25.327028661125475,138.70828320802005,59.35057109905898
/Training-validation/Myringosclerosis/mi127.jpg,False,Myringosclerosis,1,Chile,101.10365914786968,79.9916743421104,68.79649749373434,25.742450951017318,140.11379072681703,58.495661024455785
/Training-validation/Myringosclerosis/mi128.jpg,False,Myringosclerosis,1,Chile,106.39750626566416,78.86068866576638,69.45948621553885,25.842150492788235,137.92101503759397,59.18469214190528
/Training-validation/Myringosclerosis/mi129.jpg,False,Myringosclerosis,1,Chile,60.18504385964912,63.84397658737513,43.58857769423559,30.195859997847844,110.39348370927318,57.8514169987739
/Training-validation/Myringosclerosis/mi13.jpg,False,Myringosclerosis,1,Chile,82.76642857142858,80.74626735960031,82.07828320802005,35.22837521958006,123.11198621553885,60.598596695744895
/Training-validation/Myringosclerosis/mi130.jpg,False,Myringosclerosis,1,Chile,106.50018796992481,78.70780709184939,69.45181077694235,25.366004199062402,138.22454887218046,58.93377376840853
/Training-validation/Myringosclerosis/mi131.jpg,False,Myringosclerosis,1,Chile,103.2240037593985,78.51739740814999,71.99090852130325,29.707087351319046,128.62807644110276,57.905084270685236
/Training-validation/Myringosclerosis/mi132.jpg,False,Myringosclerosis,1,Chile,92.60240601503759,80.76436316606238,66.30682957393483,26.835621707995962,133.8206328320802,56.61369901703565
/Training-validation/Myringosclerosis/mi133.jpg,False,Myringosclerosis,1,Chile,67.30171679197996,76.80579499570524,68.35998746867168,24.766511324929535,119.71820802005013,55.809901716638855
/Training-validation/Myringosclerosis/mi134.jpg,False,Myringosclerosis,1,Chile,48.84186090225564,61.47683966612171,50.422048872180454,31.331853422833007,128.91176691729322,59.37211660334093
/Training-validation/Myringosclerosis/mi135.jpg,False,Myringosclerosis,1,Chile,67.6306328320802,77.19057042886365,67.94369674185464,24.519627969397465,117.97880325814536,55.77429504746333
/Training-validation/Myringosclerosis/mi136.jpg,False,Myringosclerosis,1,Chile,23.15640977443609,28.471938273766465,75.81135338345865,37.04715617797296,131.24860275689224,60.390872353250195
/Training-validation/Myringosclerosis/mi137.jpg,False,Myringosclerosis,1,Chile,38.43548245614035,54.57789549886961,52.901647869674186,34.56982320583258,127.14929197994988,62.26998143443253
/Training-validation/Myringosclerosis/mi138.jpg,False,Myringosclerosis,1,Chile,26.707857142857144,37.06166376083846,63.50062656641604,37.91111851258922,127.35765037593985,62.74517215543445
/Training-validation/Myringosclerosis/mi139.jpg,False,Myringosclerosis,1,Chile,32.52776315789474,47.337070851776524,62.575,37.493708599227816,126.16136591478697,62.68033803018205
/Training-validation/Myringosclerosis/mi14.jpg,False,Myringosclerosis,1,Chile,83.54332706766917,80.8393605119328,82.74836466165414,35.423356591207224,122.23362155388472,60.32473012852885
/Training-validation/Myringosclerosis/mi140.jpg,False,Myringosclerosis,1,Chile,51.065845864661654,65.5710606242554,54.76868421052632,34.933956153065274,127.31994987468671,62.96083070851479
/Training-validation/Myringosclerosis/mi141.jpg,False,Myringosclerosis,1,Chile,74.16938596491228,77.19855420960965,76.51082706766917,36.19010004712922,121.57706140350878,54.98693751364102
/Training-validation/Myringosclerosis/mi142.jpg,False,Myringosclerosis,1,Chile,40.55450501253133,54.36948974533899,49.896823308270676,32.69175644995717,122.26850250626566,61.62412463663234
/Training-validation/Myringosclerosis/mi143.jpg,False,Myringosclerosis,1,Chile,52.343145363408524,63.612012454036964,46.68360275689223,29.48124354747194,121.87526942355889,62.62247958842014
/Training-validation/Myringosclerosis/mi144.jpg,False,Myringosclerosis,1,Chile,51.804743107769426,65.91581563392724,50.16814536340852,29.423083922111932,118.55620927318296,64.31924575391253
/Training-validation/Myringosclerosis/mi145.jpg,False,Myringosclerosis,1,Chile,71.44436090225564,73.93031840509529,49.47605889724311,27.668935482475163,116.89015037593985,64.09381605403415
/Training-validation/Myringosclerosis/mi146.jpg,False,Myringosclerosis,1,Chile,67.39305764411027,77.10386676489989,68.13989974937343,24.21995339272641,116.48103383458647,55.79867558173355
/Training-validation/Myringosclerosis/mi147.jpg,False,Myringosclerosis,1,Chile,81.45472431077694,70.41079404132944,42.293157894736844,24.371584296171534,115.63491228070176,60.53831297222968
/Training-validation/Myringosclerosis/mi148.jpg,False,Myringosclerosis,1,Chile,77.10799498746867,78.32222701347845,55.00295739348371,25.802335506105123,132.23922932330828,65.84026280836238
/Training-validation/Myringosclerosis/mi149.jpg,False,Myringosclerosis,1,Chile,78.2121679197995,73.6735814340199,42.81137844611529,26.68175079372008,131.96541353383458,64.33469798778779
/Training-validation/Myringosclerosis/mi15.jpg,False,Myringosclerosis,1,Chile,84.77461779448622,73.39100795551252,49.644918546365915,31.50200934226072,125.08644736842105,73.1399796166993
/Training-validation/Myringosclerosis/mi150.jpg,False,Myringosclerosis,1,Chile,52.37014411027569,64.37253636606052,45.9387343358396,30.439572719907307,132.0285275689223,63.537303446759374
/Training-validation/Myringosclerosis/mi151.jpg,False,Myringosclerosis,1,Chile,33.56005012531328,40.49037901129959,36.10078947368421,27.857587248297918,124.4798746867168,60.425695549915375
/Training-validation/Myringosclerosis/mi152.jpg,False,Myringosclerosis,1,Chile,74.47711779448622,77.22206158022726,77.10458020050125,36.58194199704133,120.61255639097745,54.95321022028641
/Training-validation/Myringosclerosis/mi153.jpg,False,Myringosclerosis,1,Chile,26.427255639097744,35.462205819594615,54.84371553884712,32.3248607349377,131.00093984962405,61.072427823195625
/Training-validation/Myringosclerosis/mi154.jpg,False,Myringosclerosis,1,Chile,32.783045112781956,44.83911882712966,50.04068922305765,32.17544769871417,125.34248746867168,59.828963734815964
/Training-validation/Myringosclerosis/mi155.jpg,False,Myringosclerosis,1,Chile,81.53411654135338,71.3293467180902,34.067562656641606,21.800375142186407,127.63822055137845,60.52483431835762
/Training-validation/Myringosclerosis/mi156.jpg,False,Myringosclerosis,1,Chile,81.0324373433584,70.89824678857329,33.567005012531325,21.874382404227802,128.05098997493735,60.656884920369976
/Training-validation/Myringosclerosis/mi157.jpg,False,Myringosclerosis,1,Chile,67.46691729323308,64.81853768668557,31.757387218045114,24.004900657561276,118.81528195488721,58.79739251627134
/Training-validation/Myringosclerosis/mi158.jpg,False,Myringosclerosis,1,Chile,46.63321428571429,56.98622111362732,39.25687969924812,29.966469612563067,120.31552631578947,61.057723762960315
/Training-validation/Myringosclerosis/mi159.jpg,False,Myringosclerosis,1,Chile,63.7646679197995,74.52051096780171,52.0728947368421,28.396239905017453,134.64786340852132,63.00303064732886
/Training-validation/Myringosclerosis/mi16.jpg,False,Myringosclerosis,1,Chile,111.6654573934837,74.99197270185391,74.31874686716792,29.92288215772583,122.18044486215538,61.02546185642158
/Training-validation/Myringosclerosis/mi160.jpg,False,Myringosclerosis,1,Chile,66.19187343358396,75.21014791067684,51.50741854636591,27.664295186633435,135.22739348370928,62.98203633756313
/Training-validation/Myringosclerosis/mi161.jpg,False,Myringosclerosis,1,Chile,64.31608395989974,74.62024708576635,52.06029448621554,27.44211985742296,134.6403822055138,63.05251812742936
/Training-validation/Myringosclerosis/mi162.jpg,False,Myringosclerosis,1,Chile,59.43477443609022,73.00379058556756,52.76631578947369,26.99168284987427,132.90172305764412,62.76959796038817
/Training-validation/Myringosclerosis/mi163.jpg,False,Myringosclerosis,1,Chile,86.71842105263158,76.04400420448538,55.660388471177946,32.89358938922194,131.9187656641604,67.94142600172663
/Training-validation/Myringosclerosis/mi164.jpg,False,Myringosclerosis,1,Chile,70.00637218045112,76.35510212026647,51.744943609022556,26.250275618494854,131.49961779448623,62.658938858725804
/Training-validation/Myringosclerosis/mi165.jpg,False,Myringosclerosis,1,Chile,97.73462406015038,79.31209632350917,61.506936090225565,28.888535714886995,132.0989097744361,55.09536552260593
/Training-validation/Myringosclerosis/mi166.jpg,False,Myringosclerosis,1,Chile,104.83835213032582,77.36023903142242,56.98611528822055,26.38840089796312,131.78625939849624,59.626410528381875
/Training-validation/Myringosclerosis/mi167.jpg,False,Myringosclerosis,1,Chile,89.38155388471178,73.5700588860899,51.6971679197995,32.397803028942086,128.01329573934837,69.67549109128896
/Training-validation/Myringosclerosis/mi168.jpg,False,Myringosclerosis,1,Chile,100.51764411027568,78.27483864804259,57.90075814536341,28.35931012213027,134.68405388471177,56.068998366312975
/Training-validation/Myringosclerosis/mi169.jpg,False,Myringosclerosis,1,Chile,101.00486842105263,78.23173857142316,58.15137844611529,28.34247420329686,134.49219298245615,56.06258856219168
/Training-validation/Myringosclerosis/mi17.jpg,False,Myringosclerosis,1,Chile,110.44535087719298,75.11568952603793,70.90322681704261,30.227536900670323,122.00314536340852,60.726528022319336
/Training-validation/Myringosclerosis/mi170.jpg,False,Myringosclerosis,1,Chile,103.48554511278195,77.5594291766909,57.80423558897243,28.04212454463961,133.73958020050125,56.453548628106404
/Training-validation/Myringosclerosis/mi171.jpg,False,Myringosclerosis,1,Chile,100.02889724310776,78.34690596137969,58.03312656641604,28.53292033741858,134.68687343358397,56.26746248018404
/Training-validation/Myringosclerosis/mi172.jpg,False,Myringosclerosis,1,Chile,98.69679197994988,77.99957663103619,58.436835839599,31.707505381327085,134.34766917293234,55.80834598907153
/Training-validation/Myringosclerosis/mi173.jpg,False,Myringosclerosis,1,Chile,98.5221679197995,78.43399015631856,57.951986215538845,30.739373642278558,133.07937343358395,57.593510239110735
/Training-validation/Myringosclerosis/mi174.jpg,False,Myringosclerosis,1,Chile,43.98742481203008,49.93983822676316,68.2329761904762,56.48151516583106,113.56431077694235,60.52873755199057
/Training-validation/Myringosclerosis/mi175.jpg,False,Myringosclerosis,1,Chile,86.42961779448622,74.51881931639859,53.40866541353383,32.777473755810774,126.92766917293233,70.18731360658491
/Training-validation/Myringosclerosis/mi176.jpg,False,Myringosclerosis,1,Chile,42.940820802005014,49.307375269505954,68.60971177944862,57.36057035102269,114.45246240601504,61.89463677071838
/Training-validation/Myringosclerosis/mi177.jpg,False,Myringosclerosis,1,Chile,45.268865914786964,51.63382724417948,67.57372807017543,57.194571313460905,111.58174185463659,62.75754683051264
/Training-validation/Myringosclerosis/mi178.jpg,False,Myringosclerosis,1,Chile,45.07685463659148,51.35113038786684,66.28402882205513,54.73840933659768,118.26681704260652,63.451085094293056
/Training-validation/Myringosclerosis/mi179.jpg,False,Myringosclerosis,1,Chile,58.14352130325815,61.058705086158014,36.349949874686715,25.12070616928598,112.01024436090225,54.574923451524754
/Training-validation/Myringosclerosis/mi18.jpg,False,Myringosclerosis,1,Chile,109.97266290726817,75.38687577024032,71.01686090225564,30.509189998369205,122.02376566416041,60.72836201263019
/Training-validation/Myringosclerosis/mi180.jpg,False,Myringosclerosis,1,Chile,59.39171052631579,61.13445525441894,36.4358709273183,25.046524083493992,112.88765664160401,54.78116613792533
/Training-validation/Myringosclerosis/mi19.jpg,False,Myringosclerosis,1,Chile,94.45192355889725,79.88666027980406,78.10717418546366,33.404472314140826,121.69072055137845,59.45577496803593
/Training-validation/Myringosclerosis/mi2.jpg,False,Myringosclerosis,1,Chile,42.95415413533835,54.116634549820255,45.0340664160401,29.020514714876978,119.73607769423559,56.58472870803025
/Training-validation/Myringosclerosis/mi20.jpg,False,Myringosclerosis,1,Chile,92.00768170426065,80.59367619575252,81.29792606516291,34.93727721298828,121.3084962406015,60.11768715416684
/Training-validation/Myringosclerosis/mi21.jpg,False,Myringosclerosis,1,Chile,96.37995614035087,80.09373949168865,80.28873433583959,34.07351025584224,121.42000626566416,60.214053988618986
/Training-validation/Myringosclerosis/mi22.jpg,False,Myringosclerosis,1,Chile,94.47305137844612,80.35076603301675,79.41743107769423,33.56583381828804,122.74845864661654,60.13726370850302
/Training-validation/Myringosclerosis/mi23.jpg,False,Myringosclerosis,1,Chile,90.34478070175439,80.55751431420434,78.82561403508772,33.689051947393665,122.28550751879699,59.92730356251442
/Training-validation/Myringosclerosis/mi24.jpg,False,Myringosclerosis,1,Chile,89.22743734335839,80.30160093738465,77.85144736842105,32.992754669579796,121.17649749373433,59.816052155770635
/Training-validation/Myringosclerosis/mi25.jpg,False,Myringosclerosis,1,Chile,90.02437343358396,80.34128562177291,77.60075187969925,32.83289199000231,122.1778634085213,59.12891368467897
/Training-validation/Myringosclerosis/mi26.jpg,False,Myringosclerosis,1,Chile,102.72774436090225,74.08528538753288,60.152994987468674,33.734940775482144,131.58924812030074,67.86828947658313
/Training-validation/Myringosclerosis/mi27.jpg,False,Myringosclerosis,1,Chile,92.30572681704261,79.96006147360515,76.92583333333333,32.69040686592844,119.39151002506266,59.710559779854556
/Training-validation/Myringosclerosis/mi28.jpg,False,Myringosclerosis,1,Chile,93.01068922305764,79.72631465927064,68.02061403508772,34.98385271809563,129.6337969924812,69.61909059343229
/Training-validation/Myringosclerosis/mi29.jpg,False,Myringosclerosis,1,Chile,61.350726817042606,71.14390732590563,42.487744360902255,29.712129075687894,108.88208020050125,57.23362724309975
/Training-validation/Myringosclerosis/mi3.jpg,False,Myringosclerosis,1,Chile,90.92356516290727,77.12053428297561,68.57615288220552,34.211560068820916,121.26467418546366,54.757241406252994
/Training-validation/Myringosclerosis/mi30.jpg,False,Myringosclerosis,1,Chile,94.08939223057644,79.48398254654954,67.66605263157895,35.23039504169975,130.20686090225564,69.79055506109002
/Training-validation/Myringosclerosis/mi31.jpg,False,Myringosclerosis,1,Chile,90.7412969924812,77.85164975609946,38.32585213032581,21.42805555224422,103.84567669172932,59.39219952794855
/Training-validation/Myringosclerosis/mi32.jpg,False,Myringosclerosis,1,Chile,97.42823308270677,77.54678343709304,37.47898496240602,20.99091453951656,104.6290350877193,59.43764812058547
/Training-validation/Myringosclerosis/mi33.jpg,False,Myringosclerosis,1,Chile,96.77617794486216,77.66089485966812,37.84140977443609,21.248336942560144,103.20536967418546,59.32492025191372
/Training-validation/Myringosclerosis/mi34.jpg,False,Myringosclerosis,1,Chile,94.64894736842105,77.68476404067194,38.2805701754386,22.210047533815604,103.98278195488722,59.17803957296426
/Training-validation/Myringosclerosis/mi35.jpg,False,Myringosclerosis,1,Chile,97.754335839599,79.21508370388196,68.60191102756892,35.158844919126985,129.2554448621554,69.52590025896565
/Training-validation/Myringosclerosis/mi36.jpg,False,Myringosclerosis,1,Chile,95.0885588972431,79.32468280860081,67.19327067669172,35.13505757083203,128.41447368421052,69.36826422247628
/Training-validation/Myringosclerosis/mi37.jpg,False,Myringosclerosis,1,Chile,102.16760025062656,74.27767603407607,60.251804511278195,33.81073727960329,131.23394736842104,67.92713970666702
/Training-validation/Myringosclerosis/mi38.jpg,False,Myringosclerosis,1,Chile,95.07443609022556,79.41290060548565,67.37817669172932,34.95436295955956,128.01972431077695,69.32647311171584
/Training-validation/Myringosclerosis/mi39.jpg,False,Myringosclerosis,1,Chile,121.78545112781956,67.57475519903878,61.20257518796993,31.0229175476438,125.77347744360902,69.36869113900352
/Training-validation/Myringosclerosis/mi4.jpg,False,Myringosclerosis,1,Chile,81.80647869674185,73.73155046835508,49.97204260651629,32.04974881079847,128.10383458646618,72.1114173457417
/Training-validation/Myringosclerosis/mi40.jpg,False,Myringosclerosis,1,Chile,94.74019423558897,76.17108160347979,33.95135964912281,19.150517344640964,103.35778195488722,60.26383294310994
/Training-validation/Myringosclerosis/mi41.jpg,False,Myringosclerosis,1,Chile,123.05231829573935,67.34009915737616,62.64558897243108,30.919999357084144,125.00867794486216,69.35893343867765
/Training-validation/Myringosclerosis/mi42.jpg,False,Myringosclerosis,1,Chile,95.2401754385965,78.23498404992826,37.012117794486215,20.566501427773407,105.15218671679197,59.722404651845025
